item	itemLabel	countryLabel	official_website	geo
http://www.wikidata.org/entity/Q11528444	Toho University Omori Medical Center	Japan	https://www.omori.med.toho-u.ac.jp/	Point(139.724444 35.569444)
http://www.wikidata.org/entity/Q11528838	杵築市立山香病院	Japan		Point(131.508627 33.4453)
http://www.wikidata.org/entity/Q11528992	Matsushita Memorial Hospital	Japan	http://phio.panasonic.co.jp/kinen/	Point(135.56275 34.743611)
http://www.wikidata.org/entity/Q11528992	Matsushita Memorial Hospital	Japan	http://phio.panasonic.co.jp/kinen/	Point(135.562363 34.744779)
http://www.wikidata.org/entity/Q11529930	Matsuyama Red Cross Hospital	Japan	http://www.matsuyama.jrc.or.jp/index.shtml	Point(132.773222 33.848417)
http://www.wikidata.org/entity/Q11530701	Higashi Matsudo Hospital	Japan	https://www.city.matsudo.chiba.jp/higashihospital/	Point(139.943333 35.757056)
http://www.wikidata.org/entity/Q11530934	Matsumoto Kyoritsu Hospital	Japan		Point(137.963056 36.229722)
http://www.wikidata.org/entity/Q11531047	Matsumoto Municipal Institution Hata General Hospital	Japan		Point(137.855 36.198889)
http://www.wikidata.org/entity/Q11531158	Matsumoto Dental University Hospital	Japan		Point(137.940556 36.128333)
http://www.wikidata.org/entity/Q11531675	Matsue City Hospital	Japan		Point(133.05555556 35.43861111)
http://www.wikidata.org/entity/Q11531703	Matsue Red Cross Hospital	Japan	http://www.matsue.jrc.or.jp/	Point(133.057222 35.470556)
http://www.wikidata.org/entity/Q11531736	Matsunami General Hospital	Japan	http://www.matsunami-hsp.or.jp/	Point(136.75788889 35.36282222)
http://www.wikidata.org/entity/Q11533402	Hirakata Kohsai Hospital	Japan	http://www.kkr-hirakoh.org/hospital/index.html	Point(135.7105 34.819528)
http://www.wikidata.org/entity/Q11533539	Esashi Hospital	Japan	https://www.esashi-hospital.jp/	Point(142.575833 44.9425)
http://www.wikidata.org/entity/Q11533700	Japanese Red Cross Society Kaibara Hospital	Japan		Point(135.0765 35.128778)
http://www.wikidata.org/entity/Q11535211	Saiseikai Utsunomiya Hospital	Japan	https://www.saimiya.com/	Point(139.897417 36.579)
http://www.wikidata.org/entity/Q11537275	Kiryu Kosei General Hospital	Japan		Point(139.327556 36.405611)
http://www.wikidata.org/entity/Q11537511	Kuwana Hospital	Japan	http://www.ngt-kuwana.or.jp/	Point(139.100833333 37.948888888)
http://www.wikidata.org/entity/Q11537616	Kuwano Kyoritsu Hospital	Japan	http://www.koriyama-h-coop.or.jp/	Point(140.346444 37.396556)
http://www.wikidata.org/entity/Q11537929	Sakurajuji Hospital	Japan		Point(130.714472 32.750333)
http://www.wikidata.org/entity/Q11539496	Moriyama Hospital	Japan	http://www.moriyama.or.jp/moriyama/	Point(142.361666666 43.774166666)
http://www.wikidata.org/entity/Q11541732	Sakakibara Memorial Hospital	Japan	http://www.sakakibara-heart.com/hospital/	Point(139.520329 35.666301)
http://www.wikidata.org/entity/Q11541732	Sakakibara Memorial Hospital	Japan	http://www.sakakibara-heart.com/hospital/	Point(139.520278 35.666389)
http://www.wikidata.org/entity/Q11541881	Haibara General Hospital	Japan	http://www.hospital.haibara.shizuoka.jp/	Point(138.238167 34.755472)
http://www.wikidata.org/entity/Q11541881	Haibara General Hospital	Japan	http://www.hospital.haibara.shizuoka.jp/	Point(138.238003 34.755709)
http://www.wikidata.org/entity/Q11542934	Yokohama Rosai Hospital	Japan	https://yokohamah.johas.go.jp/	Point(139.611528 35.511111)
http://www.wikidata.org/entity/Q11542939	Yokohama Minami Kyousai Hospital	Japan	http://www.minamikyousai.jp/	Point(139.622222 35.320556)
http://www.wikidata.org/entity/Q11542939	Yokohama Minami Kyousai Hospital	Japan	http://www.minamikyousai.jp/	Point(139.622273 35.320657)
http://www.wikidata.org/entity/Q11543039	Yokohama City Minato Red Cross Hospital	Japan	https://www.yokohama.jrc.or.jp/	Point(139.663889 35.436389)
http://www.wikidata.org/entity/Q11543039	Yokohama City Minato Red Cross Hospital	Japan	https://www.yokohama.jrc.or.jp/	Point(139.664161 35.4366)
http://www.wikidata.org/entity/Q11543074	Yokohama City University Medical Center	Japan	http://www.yokohama-cu.ac.jp/urahp/	Point(139.625 35.4336)
http://www.wikidata.org/entity/Q11543075	Yokohama City University Hospital	Japan	http://www.yokohama-cu.ac.jp/fukuhp/	Point(139.650499 35.344607)
http://www.wikidata.org/entity/Q11543095	Yokohama Municipal Citizen's Hospital	Japan	http://yokohama-shiminhosp.jp/	Point(139.599833 35.472361)
http://www.wikidata.org/entity/Q11543095	Yokohama Municipal Citizen's Hospital	Japan	http://yokohama-shiminhosp.jp/	Point(139.599643 35.472878)
http://www.wikidata.org/entity/Q11543195	Yokohama Asahi Chuo General Hospital Association and the Medical Corporation Akira Yoshi	Japan	https://www.ims-yokohama-asahi.jp	Point(139.49777778 35.5075)
http://www.wikidata.org/entity/Q11543199	Yokohama Sakae Kyosai Hospital	Japan	http://www.yokohamasakae.jp/	Point(139.551276 35.363481)
http://www.wikidata.org/entity/Q11543199	Yokohama Sakae Kyosai Hospital	Japan	http://www.yokohamasakae.jp/	Point(139.551139 35.363528)
http://www.wikidata.org/entity/Q11543249	Yokohama Maioka Hospital	Japan		Point(139.5525 35.41027778)
http://www.wikidata.org/entity/Q11543514	Yokosuka Kyosai Hospital	Japan	https://www.ykh.gr.jp/	Point(139.674444 35.276667)
http://www.wikidata.org/entity/Q11543523	Yokosuka General Hospital Uwamachi	Japan		Point(139.668278 35.27175)
http://www.wikidata.org/entity/Q11543528	Yokosuka City Hospital	Japan		Point(139.627111 35.222667)
http://www.wikidata.org/entity/Q11543926	Hashimoto Municipal Hospital	Japan	https://www.hashimoto-hsp.jp/	Point(135.634611 34.354278)
http://www.wikidata.org/entity/Q11545763	武久病院	Japan		Point(130.916667 33.981667)
http://www.wikidata.org/entity/Q11546208	Kyoto Takeda Hospital	Japan		Point(135.755889 34.986861)
http://www.wikidata.org/entity/Q11546436	Musashino RedCross Hospital	Japan	http://www.musashino.jrc.or.jp/	Point(139.548056 35.696111)
http://www.wikidata.org/entity/Q11548036	Kesennuma City Hospital	Japan		Point(141.566194444 38.887611111)
http://www.wikidata.org/entity/Q11548627	Mito Saiseikai General Hospital	Japan	http://www.mito-saisei.jp/	Point(140.424508 36.286708)
http://www.wikidata.org/entity/Q11548641	Japanese Red Cross Mito Hospital	Japan	http://mito.jrc.or.jp/	Point(140.486639 36.371417)
http://www.wikidata.org/entity/Q11548641	Japanese Red Cross Mito Hospital	Japan	http://mito.jrc.or.jp/	Point(140.486993 36.371302)
http://www.wikidata.org/entity/Q11550638	Ebetsu City Hospital	Japan	http://www.ebetsu-hospital.jp	Point(141.545 43.111388888)
http://www.wikidata.org/entity/Q11550678	Konan Kosei Hospital	Japan	http://www.jaaikosei.or.jp/	Point(136.87833333 35.35527778)
http://www.wikidata.org/entity/Q11551075	Edogawa Hospital	Japan	https://www.edogawa.or.jp/	Point(139.893333 35.728611)
http://www.wikidata.org/entity/Q11551201	Koto Hospital	Japan	http://www.koto-hospital.or.jp/	Point(139.834083 35.690556)
http://www.wikidata.org/entity/Q11551483	Ikegami General Hospital	Japan		Point(139.704306 35.572667)
http://www.wikidata.org/entity/Q11551552	Fukuoka Shin Mizumaki Hospital	Japan		Point(130.688556 33.852194)
http://www.wikidata.org/entity/Q11552759	Okinawa Prefectural Chubu Hospital	Japan	http://www.hosp.pref.okinawa.jp/chubu/unihawaii/english.html	Point(127.83555556 26.35416667)
http://www.wikidata.org/entity/Q11552774	Okinawa Hokubu Hospital	Japan		Point(127.98638889 26.5925)
http://www.wikidata.org/entity/Q11552776	Okinawa Prefectural Nanbu Medical Center & Childrens Medical Center	Japan		Point(127.723888888 26.205833333)
http://www.wikidata.org/entity/Q11552794	Okinawa Miyako Hospital	Japan		Point(125.276344 24.799344)
http://www.wikidata.org/entity/Q11553938	Kawamura Hospital	Japan	http://www.kawamuramedical.or.jp/	Point(136.84408056 35.43903056)
http://www.wikidata.org/entity/Q11554518	Numazu City Hospital	Japan	https://www.numazu-hospital.shizuoka.jp/	Point(138.835222 35.119944)
http://www.wikidata.org/entity/Q11554518	Numazu City Hospital	Japan	https://www.numazu-hospital.shizuoka.jp/	Point(138.835216 35.119954)
http://www.wikidata.org/entity/Q11554772	Izumiotsu Municipal Hospital	Japan		Point(135.414111 34.501139)
http://www.wikidata.org/entity/Q11555805	Rakuwakai Otowa Hospital	Japan	http://www.rakuwa.or.jp/otowa/	Point(135.829532 34.98748)
http://www.wikidata.org/entity/Q11555805	Rakuwakai Otowa Hospital	Japan	http://www.rakuwa.or.jp/otowa/	Point(135.829667 34.9875)
http://www.wikidata.org/entity/Q11555811	Rakusai Newtown Hospital	Japan		Point(135.673611 34.966944)
http://www.wikidata.org/entity/Q11555919	Japanese Red Cross Sagamihara Hospital	Japan		Point(139.26105556 35.58375)
http://www.wikidata.org/entity/Q11556014	Tsuyama Chuo Hospital	Japan	http://www.tch.or.jp/	Point(134.04 35.065)
http://www.wikidata.org/entity/Q11556067	Tsushima City Hospital	Japan		Point(136.738056 35.173333)
http://www.wikidata.org/entity/Q11556973	Asai Hospital	Japan		Point(140.400556 35.544722)
http://www.wikidata.org/entity/Q11557766	Hamamatsu Medical Center	Japan	http://www.hmedc.or.jp/	Point(137.701389 34.716111)
http://www.wikidata.org/entity/Q11557768	Hamamatsu University School of Medicine, University Hospital	Japan	https://www.hama-med.ac.jp/hos/hospital-e.html	Point(137.742772 34.768907)
http://www.wikidata.org/entity/Q11557768	Hamamatsu University School of Medicine, University Hospital	Japan	https://www.hama-med.ac.jp/hos/hospital-e.html	Point(137.743278 34.770667)
http://www.wikidata.org/entity/Q11557770	浜松南病院	Japan	https://www.hamamatsu-minami.com/	Point(137.739222 34.684417)
http://www.wikidata.org/entity/Q11557780	Seirei Hamamatsu City Rhabilitaion Hospital	Japan		Point(137.72 34.736944)
http://www.wikidata.org/entity/Q11557794	Sakuma Hospital	Japan		Point(137.800278 35.081944)
http://www.wikidata.org/entity/Q11557884	Hamamatsu Red Cross Hospital	Japan		Point(137.79 34.80611111)
http://www.wikidata.org/entity/Q11558281	Urakawa Red Cross Hospital	Japan	http://www.urakawa.jrc.or.jp/	Point(142.78861111 42.15972222)
http://www.wikidata.org/entity/Q11558770	Kainan Iryou Center	Japan	http://kic-kainan-hsp.jp/	Point(135.210472 34.153778)
http://www.wikidata.org/entity/Q11558785	Kainan Hospital	Japan		Point(136.72305556 35.10861111)
http://www.wikidata.org/entity/Q11559018	Kaizu Medical Association Hospital	Japan		Point(136.6613 35.172275)
http://www.wikidata.org/entity/Q11559164	Ebina General Hospital	Japan	http://ebina.jinai.jp/index.php	Point(139.38577778 35.44736111)
http://www.wikidata.org/entity/Q11559164	Ebina General Hospital	Japan	http://ebina.jinai.jp/index.php	Point(139.385713 35.447696)
http://www.wikidata.org/entity/Q11559394	海陽町立海南病院	Japan		Point(134.355028 33.614139)
http://www.wikidata.org/entity/Q11559700	Yodogawa Christian Hospital	Japan	http://www.ych.or.jp/en/	Point(135.511944 34.729889)
http://www.wikidata.org/entity/Q11560007	Fukagawa Municipal Hospital	Japan		Point(142.040278 43.716111)
http://www.wikidata.org/entity/Q11560635	Sakai Municipal Hospital	Japan		Point(135.495028 34.566111)
http://www.wikidata.org/entity/Q11561499	Saiseikai Chuwa Hospital	Japan	http://www.chuwa-hp.jp/	Point(135.839111 34.507639)
http://www.wikidata.org/entity/Q11561501	Kyoto Saiseikai Hospital	Japan		Point(135.682167 34.927222)
http://www.wikidata.org/entity/Q11561502	Saiseikai Imabari Hospital	Japan		Point(133.020472 34.044389)
http://www.wikidata.org/entity/Q11561503	Saiseikai Hyogoken Hospital	Japan		Point(135.214806 34.823083)
http://www.wikidata.org/entity/Q11561504	Saiseikai Karatsu Hospital	Japan	https://saiseikai-karatsu.com/	Point(129.963056 33.455)
http://www.wikidata.org/entity/Q11561505	Saiseikai Wakayama Hospital	Japan		Point(135.173167 34.231667)
http://www.wikidata.org/entity/Q11561506	Saiseikai Nara Hospital	Japan		Point(135.805083 34.669028)
http://www.wikidata.org/entity/Q11561507	Saiseikai Sendai Hospital	Japan		Point(130.305861 31.827167)
http://www.wikidata.org/entity/Q11561508	Saiseikai Kawamata Hospital	Japan		Point(140.595833 37.664167)
http://www.wikidata.org/entity/Q11561509	Saiseikai Shonan Hiratsuka Hospital	Japan		Point(139.339722 35.332778)
http://www.wikidata.org/entity/Q11561510	Saiseikai Gose Hospital	Japan		Point(135.730639 34.4615)
http://www.wikidata.org/entity/Q11561511	Saiseikai Niigata Daini Hospital	Japan	http://ngt.saiseikai.or.jp/	Point(139.005 37.878889)
http://www.wikidata.org/entity/Q11561512	Saiseikai Meiwa Hospital	Japan		Point(136.631444 34.531556)
http://www.wikidata.org/entity/Q11561513	Saiseikai Arida Hospital	Japan		Point(135.193194 34.045556)
http://www.wikidata.org/entity/Q11561514	Saiseikai Matsusaka General Hospital	Japan		Point(136.536944 34.579722)
http://www.wikidata.org/entity/Q11561515	Saiseikai Yokohamashi Nanbu Hospital	Japan		Point(139.579167 35.375194)
http://www.wikidata.org/entity/Q11561516	Saiseikai Yokohama Eastern Hospital	Japan	http://www.tobu.saiseikai.or.jp/	Point(139.67515 35.52392)
http://www.wikidata.org/entity/Q11561516	Saiseikai Yokohama Eastern Hospital	Japan	http://www.tobu.saiseikai.or.jp/	Point(139.675556 35.524028)
http://www.wikidata.org/entity/Q11561517	Saiseikai Shigaken Hospital	Japan	http://www.saiseikai-shiga.jp/	Point(136.001444 35.033306)
http://www.wikidata.org/entity/Q11561517	Saiseikai Shigaken Hospital	Japan	http://www.saiseikai-shiga.jp/	Point(136.001586 35.033342)
http://www.wikidata.org/entity/Q11561518	Saiseikai Kanagawa Prefecture hospital	Japan	http://www.kanagawa.saiseikai.or.jp/	Point(139.634917 35.480833)
http://www.wikidata.org/entity/Q11561519	Saiseikai Kumamoto Hospital	Japan	http://sk-kumamoto.jp/	Point(130.700972 32.765194)
http://www.wikidata.org/entity/Q11561520	済生会福島総合病院	Japan		Point(140.444722 37.723333)
http://www.wikidata.org/entity/Q11561521	Saiseikai Saijo Hospital	Japan		Point(133.191667 33.928611)
http://www.wikidata.org/entity/Q11561522	Saiseikai Wakakusa Hospital	Japan	http://www.wakakusa.saiseikai.or.jp/	Point(139.631111 35.332361)
http://www.wikidata.org/entity/Q11561522	Saiseikai Wakakusa Hospital	Japan	http://www.wakakusa.saiseikai.or.jp/	Point(139.631111 35.3325)
http://www.wikidata.org/entity/Q11561524	Saiseikai Nagasaki Hospital	Japan		Point(129.88677778 32.75611111)
http://www.wikidata.org/entity/Q11561594	Shibukawa General Hospital	Japan		Point(139.01111111 36.49277778)
http://www.wikidata.org/entity/Q11562869	Atsumi Hospital	Japan	https://www.atsumi.jaaikosei.or.jp/	Point(137.271944 34.66)
http://www.wikidata.org/entity/Q11563352	Shonan Fujisawa Tokushukai Hospital	Japan		Point(139.444861 35.3415)
http://www.wikidata.org/entity/Q11563357	Shonan Kamakura General Hospital	Japan	https://www.shonankamakura.or.jp/english/	Point(139.515 35.345556)
http://www.wikidata.org/entity/Q11564571	Shiga University of Medical Science Hospital	Japan	http://www.shiga-med.ac.jp/hospital/	Point(135.951944444 34.973333333)
http://www.wikidata.org/entity/Q11564654	Shiga Medical Center for Adults	Japan	http://www.pref.shiga.lg.jp/e/seijin/	Point(135.988528 35.061833)
http://www.wikidata.org/entity/Q11564654	Shiga Medical Center for Adults	Japan	http://www.pref.shiga.lg.jp/e/seijin/	Point(135.981024 35.089843)
http://www.wikidata.org/entity/Q11564675	Shiga Psychiatric Care Center	Japan	https://www.pref.shiga.lg.jp/seishin/index.html	Point(135.958444 34.974583)
http://www.wikidata.org/entity/Q11565147	Takikawa Municipal Hospital	Japan		Point(141.910833 43.558889)
http://www.wikidata.org/entity/Q11566551	Setouchi Municipal Hospital	Japan		Point(134.100528 34.665806)
http://www.wikidata.org/entity/Q11566770	Senogawa Hospital	Japan		Point(132.578056 34.396944)
http://www.wikidata.org/entity/Q11567658	Yaizu City Hospital	Japan		Point(138.306278 34.837667)
http://www.wikidata.org/entity/Q11567932	Kumamoto Rehabilitation Hospital	Japan		Point(130.835278 32.840278)
http://www.wikidata.org/entity/Q11567937	Kumamoto Chuo Hospital	Japan	http://www.kumachu.gr.jp/	Point(130.724715 32.770299)
http://www.wikidata.org/entity/Q11567955	Kumamotorosaibyoin	Japan	http://kumamotoh.johas.go.jp/	Point(130.626389 32.516944)
http://www.wikidata.org/entity/Q11567955	Kumamotorosaibyoin	Japan	http://kumamotoh.johas.go.jp/	Point(130.707229 32.483505)
http://www.wikidata.org/entity/Q11567975	Kumamoto University Hospital	Japan	http://www.kuh.kumamoto-u.ac.jp/index.html	Point(130.712083333 32.796277777)
http://www.wikidata.org/entity/Q11568103	Ueki Hospital	Japan		Point(130.698611 32.9025)
http://www.wikidata.org/entity/Q11568121	Kumamoto City Hospital	Japan	http://www.cityhosp-kumamoto.jp/	Point(130.745278 32.781389)
http://www.wikidata.org/entity/Q11568605	Kumamoto Red Cross Hospital	Japan	http://www.kumamoto-med.jrc.or.jp/	Point(130.763278 32.808083)
http://www.wikidata.org/entity/Q11568605	Kumamoto Red Cross Hospital	Japan	http://www.kumamoto-med.jrc.or.jp/	Point(130.763477 32.808177)
http://www.wikidata.org/entity/Q11568831	Kumagaya General Hospital	Japan		Point(139.39638889 36.14833333)
http://www.wikidata.org/entity/Q11569108	Atsuta Rehabilitation Hospital	Japan		Point(136.888889 35.126111)
http://www.wikidata.org/entity/Q11570059	Medical Corp. Jojinkai Ushiku Aiwa General Hospital	Japan		Point(140.142806 35.998472)
http://www.wikidata.org/entity/Q11571201	Inuyama Chuo General Hospital	Japan	http://www.inuyamachuohospital.or.jp/	Point(136.946806 35.363778)
http://www.wikidata.org/entity/Q11571560	National Hospital Organization Saigata National Hospital	Japan	https://saigata.hosp.go.jp/	Point(138.30916667 37.21)
http://www.wikidata.org/entity/Q11571561	National Hospital Organization Iwaki National Hospital	Japan	https://iwaki.hosp.go.jp/	Point(140.880333333 36.981805555)
http://www.wikidata.org/entity/Q11571562	Matsumoto Medical Center Matsumoto Hospital	Japan		Point(137.963889 36.174722)
http://www.wikidata.org/entity/Q11571563	Nanao hospital	Japan		Point(136.94416667 37.06388889)
http://www.wikidata.org/entity/Q11571564	National Hospital Organization Yamato Mental Medical Center	Japan		Point(135.749722 34.631389)
